raw_actual_anchor_quality,anchor_quality_logits_recon,raw_actual_positive_quality,positive_quality_logits_recon,raw_actual_negative_quality,negative_quality_logits_recon,raw_actual_anchor_resonance,anchor_resonance_recon,raw_actual_positive_resonance,positive_resonance_recon,raw_actual_negative_resonance,negative_resonance_recon,raw_actual_anchor_tension,anchor_tension_recon,raw_actual_positive_tension,positive_tension_recon,raw_actual_negative_tension,negative_tension_recon,raw_actual_anchor_longevity_cos,anchor_longevity_cos_recon,raw_actual_positive_longevity_cos,positive_longevity_cos_recon,raw_actual_negative_longevity_cos,negative_longevity_cos_recon,raw_actual_anchor_longevity_sin,anchor_longevity_sin_recon,raw_actual_positive_longevity_sin,positive_longevity_sin_recon,raw_actual_negative_longevity_sin,negative_longevity_sin_recon
0,0,0,0,6,6,-0.029456811,-0.027734168,-0.061250277,-0.024115466,-0.9753705,-0.9562694,-0.6645347,-0.727071,-0.602144,-0.6074766,0.029427957,0.044448122,0.8960304,0.8858091,0.8796031,0.8476242,0.72215724,0.7435288,0.4439926,0.4347396,0.47570834,0.45284516,0.6917289,0.6554525
0,0,0,0,6,6,0.0047483044,-0.014336407,0.04048879,0.023177817,-1.0297704,-1.2017552,-1.0926954,-1.3314314,-1.0225126,-1.0420693,-0.3951559,-0.35740662,0.896126,0.8839662,0.89622146,0.89828795,0.7223061,0.7435288,0.4437998,0.43594643,0.44360694,0.41737026,0.6915735,0.6554525
0,0,1,1,6,6,-0.0076246606,0.024848752,-0.042218752,-0.09731636,1.0014111,0.79188275,-0.30559233,-0.2814018,-0.29569885,-0.29476684,0.3749308,0.4034242,0.896126,0.91486895,0.89622146,0.94709456,0.7223061,0.7435288,0.4437998,0.37482464,0.44360694,0.37546295,0.6915735,0.6554525
0,0,0,0,6,6,0.008806513,-0.0034321472,0.03909238,0.022496901,-0.88094914,-0.84843826,-0.5708382,-0.53159505,-0.7493799,-0.9054254,-0.031330034,-0.040000863,0.896126,0.8246207,0.897696,0.9495084,0.7223061,0.7435288,0.4437998,0.5549694,0.44061536,0.37173894,0.6915735,0.6554525
0,0,0,0,6,6,-0.08514751,-0.07594555,-0.21521677,-0.13821185,0.970269,0.49629316,-0.23103048,-0.22437811,-0.21789417,-0.20804211,0.42581406,0.19651638,0.896126,0.91486895,0.89622146,0.83386034,0.7223061,0.7435288,0.4437998,0.37482464,0.44360694,0.47514096,0.6915735,0.6554525
4,4,5,5,1,1,0.070430286,0.06418592,-0.052964594,-0.06347307,1.045728,0.8107526,0.11989544,0.14457099,-0.2141178,-0.20819615,0.81933093,0.6303657,0.89536065,0.83438694,0.894015,0.8833502,0.72208285,0.7435288,0.44534174,0.5381769,0.44803697,0.49915022,0.6918066,0.6554525
3,3,3,3,9,9,-0.023032997,0.00076111406,0.049825992,0.04666064,0.8564492,0.89771664,0.03865168,0.04387273,0.26413786,0.23633115,0.7495942,0.6197529,0.896126,0.8870854,0.89622146,0.7435288,0.7223061,0.7435288,0.4437998,0.49656343,0.44360694,0.6554525,0.6915735,0.6554525
0,0,0,0,6,6,-0.008208077,-0.023378842,-0.0103963055,-0.03433422,0.8298815,0.6573548,-0.5420383,-0.5386269,-0.24581932,-0.21634482,0.08301207,0.07700418,0.89536065,0.8348443,0.92890257,0.9432083,0.72208285,0.7435288,0.44534174,0.5364444,0.37032425,0.33939278,0.6918066,0.6554525
0,0,1,1,6,6,0.01737998,0.028365389,0.52771676,0.5543656,-0.9203066,-1.0528501,-0.33233523,-0.3253721,-0.41065234,-0.34131578,0.11061566,0.09798284,0.8960304,0.855201,0.896126,0.89816296,0.72215724,0.7435288,0.4439926,0.5534128,0.4437998,0.41758424,0.6917289,0.6554525
0,0,0,0,6,6,-0.0056786034,-0.02056285,-0.02374682,0.004524514,-0.8771623,-0.8105511,-0.3428873,-0.29616666,-0.28909373,-0.28056604,0.14810567,0.15153702,0.89536065,0.804409,0.9122426,0.9738269,0.72208285,0.7435288,0.44534174,0.5358668,0.40965042,0.33398288,0.6918066,0.6554525
0,0,0,0,6,6,0.013981351,0.021756418,-0.07134362,-0.101869546,-0.94400775,-0.7999656,-0.9718232,-0.939909,-0.99322516,-0.92923045,-0.460428,-0.3975699,0.896126,0.9165435,0.894785,0.94475144,0.7223061,0.7435288,0.4437998,0.43498826,0.44649735,0.37907395,0.6915735,0.6554525
0,0,1,1,6,6,-0.07097559,-0.09948254,-0.027810128,-0.027073145,0.95758474,0.615212,-0.4057213,-0.40064853,-0.20866863,-0.17586106,0.214996,0.28277147,0.896126,0.91462743,0.83604354,0.83262295,0.7223061,0.74341613,0.4437998,0.37501925,0.5486631,0.51510364,0.6915735,0.6554497
0,0,0,0,6,6,0.011846065,0.02376423,-0.01609591,0.0025166795,-0.9365871,-1.0026785,-1.0720189,-0.88091636,-1.0441121,-1.064525,-0.35660896,-0.33465704,0.896126,0.8532182,0.9421857,0.9346474,0.7223061,0.74341613,0.4437998,0.4956699,0.33509117,0.42430735,0.6915735,0.6554497
0,0,1,1,6,6,-0.048260175,-0.045038775,-0.05701104,-0.053871214,0.94618475,1.1315548,-0.2512759,-0.22596698,-0.66386545,-0.7544579,0.32248813,0.30170774,0.896126,0.91462743,0.95461494,0.91507006,0.7223061,0.74341613,0.4437998,0.37501925,0.2978428,0.38901448,0.6915735,0.6554497
0,0,0,0,6,6,0.014301251,0.017868973,-0.5874397,-0.5710549,0.8834973,0.8148119,-0.43624085,-0.40758854,-0.38169825,-0.35058516,0.29109257,0.30719805,0.89536065,0.8966546,0.8954565,0.945366,0.72208285,0.74341613,0.44534174,0.41952786,0.44514906,0.3775728,0.6918066,0.6554497
5,5,5,5,2,2,-0.011436405,-0.015375927,-0.027715279,-0.03715825,-0.9349258,-0.78034323,0.14942525,0.16534705,0.2285379,0.18347599,0.77247614,1.015197,0.89536065,0.8522139,0.8147329,0.7486276,0.72208285,0.74341613,0.44534174,0.55569476,0.5798365,0.64469165,0.6918066,0.6554497
0,0,0,0,6,6,-0.011239163,-0.02054666,-0.63380027,-0.764322,-0.9300961,-0.9712282,-0.5494179,-0.4783641,-0.121062316,-0.12572908,0.049277257,0.06646891,0.896126,0.8345177,0.89622146,0.837118,0.7223061,0.74341613,0.4437998,0.53743136,0.44360694,0.47621632,0.6915735,0.6554497
0,0,1,1,6,6,0.12643795,0.12603077,-0.54664075,-0.4289199,0.9515044,1.1396749,-0.63001865,-0.6542428,-0.11189745,-0.08886102,-0.015471524,0.031415597,0.896126,0.9155352,0.8797054,0.89234805,0.7223061,0.74341613,0.4437998,0.4370715,0.47551906,0.4666587,0.6915735,0.6554497
0,0,0,0,6,6,-0.045719117,-0.04622665,-0.12120239,-0.16806604,-0.94716895,-1.0983611,-0.093356855,-0.08749507,-0.38710812,-0.36165679,0.65190476,0.6882715,0.896126,0.8837582,0.9129464,0.90295345,0.7223061,0.74341613,0.4437998,0.49378806,0.40807948,0.4668709,0.6915735,0.6554497
0,0,1,1,6,6,-0.03661398,-0.02391471,0.08145425,0.060448434,-0.8644061,-0.7237429,-0.9985076,-0.9568672,-1.013234,-1.017029,-0.33737484,-0.31015217,0.8960304,0.83617324,0.9421136,0.916557,0.72215724,0.74341613,0.4439926,0.53857756,0.3352939,0.38775167,0.6917289,0.6554497
0,0,0,0,6,6,-0.04664199,-0.03847663,-0.028293755,-0.024355963,0.86359036,1.0208946,-0.3425595,-0.29191327,-0.32699722,-0.32041895,0.2047479,0.25089884,0.89536065,0.9132056,0.8954565,0.83573586,0.72208285,0.74341613,0.44534174,0.43586507,0.44514906,0.5392461,0.6918066,0.6554497
0,0,0,0,6,6,0.024711533,0.0073022097,0.6549721,0.6860204,-0.86509174,-0.72470874,-0.41602355,-0.3797477,-0.07215883,-0.0717326,0.27327266,0.22836156,0.8960304,0.8840239,0.89468884,0.9139742,0.72215724,0.74341613,0.4439926,0.43468285,0.44668987,0.43829525,0.6917289,0.6554497
2,2,2,2,8,8,-0.043145172,-0.009316422,0.03182027,0.0006748289,-0.96129066,-1.1881896,0.08130549,0.07975586,-0.21757644,-0.19856554,0.72184986,0.72624886,0.896126,0.83703965,0.894785,0.882145,0.7223061,0.74341613,0.4437998,0.47636652,0.44649735,0.43876922,0.6915735,0.6554497
2,2,2,2,8,8,-0.016856106,-0.04493682,-0.0569501,-0.06498812,0.77989197,0.51488245,-0.07626632,-0.07157209,-0.29421878,-0.27162147,0.7127563,0.57536024,0.896126,0.94645846,0.9143024,0.97686076,0.7223061,0.74341613,0.4437998,0.3758882,0.40503228,0.3286549,0.6915735,0.6554497
0,0,1,1,6,6,0.009061311,-0.020530894,-0.6328969,-0.62815726,0.99382484,0.787664,-0.49129787,-0.55420613,-0.5786422,-0.48328954,0.09112915,0.117071405,0.896126,0.8837582,0.9129464,0.9745387,0.7223061,0.74341613,0.4437998,0.49378806,0.40807948,0.33228734,0.6915735,0.6554497
0,0,0,0,6,6,-0.013972304,-0.015067115,-0.07570959,-0.032626867,0.9724941,1.0281527,-0.2853487,-0.26073945,-0.28626052,-0.30011314,0.34355938,0.37112296,0.8960304,0.8849455,0.83592546,0.7960609,0.72215724,0.74341613,0.4439926,0.49667686,0.54884297,0.5947412,0.6917289,0.6554497
0,0,0,0,6,6,-0.030551918,-0.054671913,0.4771185,0.4549772,-0.80449575,-0.777932,-0.23728205,-0.21591759,-0.22154361,-0.20550114,0.40359002,0.42813998,0.896126,0.94645846,0.89622146,0.9161055,0.7223061,0.74341613,0.4437998,0.3758882,0.44360694,0.43515974,0.6915735,0.6554497
4,4,4,4,1,1,0.037853777,0.03730175,0.009491358,0.02566506,0.9638506,1.0155191,0.01700201,0.03030844,0.024601841,-0.012131467,0.7732815,0.9289452,0.89536065,0.9132056,0.94051576,0.89811945,0.72208285,0.74341613,0.44534174,0.43586507,0.33975,0.41717,0.6918066,0.6554497
0,0,0,0,6,6,-0.027508909,-0.02167447,0.17827152,0.15392867,-0.9819462,-1.1193061,-0.30692253,-0.2543624,-0.244355,-0.22966662,0.33544013,0.3030529,0.8960304,0.8840239,0.896126,0.88414145,0.72215724,0.74341613,0.4439926,0.43468285,0.4437998,0.43448657,0.6917289,0.6554497
0,0,1,1,6,6,0.031232335,0.022530615,-0.5026297,-0.43979692,0.8835642,0.8115342,-0.6697695,-0.6842501,-0.63269764,-0.59648573,0.17537104,0.17052244,0.8960304,0.88536096,0.81753063,0.8214277,0.72215724,0.74341613,0.4439926,0.49386948,0.5758852,0.567472,0.6917289,0.6554497
1,1,1,1,7,7,0.0044833664,0.008058235,-0.10937373,-0.117560506,0.9548751,0.75222677,-0.9441709,-0.8218386,-1.0630502,-0.94755685,-0.36054218,-0.37916774,0.89536065,0.8681189,0.8147329,0.8233967,0.72208285,0.74341613,0.44534174,0.4784341,0.5798365,0.5610527,0.6918066,0.6554497
0,0,0,0,6,6,-0.075331576,-0.047264934,0.21717042,0.2008967,-0.9197694,-0.8955365,-0.22640014,-0.22437087,0.03779002,0.0602317,0.41884536,0.32955092,0.89536065,0.8346454,0.94051576,0.9139994,0.72208285,0.74341613,0.44534174,0.47777143,0.33975,0.39989915,0.6918066,0.6554497
0,0,1,1,6,6,-0.07237735,-0.09831159,0.0571674,0.04767658,0.7861997,0.6260382,-0.1714979,-0.16005345,-0.3205806,-0.3076436,0.26891828,0.32311302,0.89536065,0.94520986,0.9541008,0.95997113,0.72208285,0.74341613,0.44534174,0.37781358,0.29948565,0.3138667,0.6918066,0.6554497
0,0,0,0,6,6,-0.004933837,-0.019590959,-0.601248,-0.5231611,0.8787561,0.5765483,-0.58549416,-0.44645405,-0.73523104,-0.6927848,0.009330618,0.005023405,0.896126,0.8837582,0.8765657,0.8893049,0.7223061,0.74341613,0.4437998,0.49378806,0.4812822,0.4742909,0.6915735,0.6554497
2,2,3,3,8,8,0.06300026,0.038440213,-0.6594194,-0.7732124,-0.8638736,-0.8295369,0.14056666,0.14157246,0.022652268,0.027355388,0.6863466,0.7137324,0.89536065,0.88637185,0.9416075,0.9796541,0.72208285,0.74341613,0.44534174,0.49582893,0.33671257,0.3424098,0.6918066,0.6554497
0,0,0,0,6,6,0.091097645,0.08458845,0.011032324,0.00062756985,0.8736334,1.032989,-0.9944712,-0.88828194,-0.547881,-0.6073257,-0.4325319,-0.35649246,0.8960304,0.9463025,0.95358384,0.88933706,0.72215724,0.74341613,0.4439926,0.3761288,0.3011276,0.37189904,0.6917289,0.6554497
4,4,4,4,1,1,-0.042871743,-0.05012013,-0.17539565,-0.100811094,0.930711,0.35536474,0.316383,0.3014171,0.3621987,0.38433826,0.8093277,0.6800871,0.896126,0.91767395,0.8603584,0.8243898,0.7223061,0.74341613,0.4437998,0.43530816,0.5096895,0.541039,0.6915735,0.6554497
0,0,1,1,6,6,0.027147772,0.029972896,-0.63963646,-0.69133836,0.9576045,1.0177767,-0.41590187,-0.43382114,-0.39943367,-0.40284008,0.24340525,0.29225498,0.896126,0.8549196,0.8765657,0.9152166,0.7223061,0.74341613,0.4437998,0.49562252,0.4812822,0.4237463,0.6915735,0.6554497
0,0,0,0,6,6,0.05067069,0.03897974,0.0056832717,-0.006645702,-0.91583174,-0.69687897,-0.23376976,-0.22708763,-0.6239666,-0.592177,0.38425323,0.44866198,0.8960304,0.8975302,0.8780116,0.91748154,0.72215724,0.74341613,0.4439926,0.4180295,0.47863936,0.42029828,0.6917289,0.6554497
2,2,2,2,8,8,-0.03278971,-0.018702164,0.5530914,0.37958294,0.89440626,0.82328457,0.043517478,0.027460232,0.36195317,0.3578385,0.6548442,0.80120397,0.896126,0.9155352,0.8157298,0.81289876,0.7223061,0.74341613,0.4437998,0.4370715,0.5784331,0.5805789,0.6915735,0.6554497
1,1,1,1,7,7,0.044804856,0.02838333,-0.60255075,-0.46148318,0.95305437,1.0149391,-0.33437607,-0.3150943,-0.2849643,-0.26616007,0.28737327,0.18712713,0.896126,0.89765525,0.92709875,0.87875986,0.7223061,0.74341613,0.4437998,0.4178155,0.37481716,0.52396655,0.6915735,0.6554497
0,0,0,0,6,6,-0.028976347,-0.03498605,-0.647248,-0.68381196,-0.922276,-0.88633716,-0.39940283,-0.43196416,-0.39005128,-0.3226956,0.27084097,0.30251276,0.89536065,0.94520986,0.8954565,0.8647492,0.72208285,0.74341613,0.44534174,0.37781358,0.44514906,0.47741288,0.6918066,0.6554497
0,0,0,0,6,6,-0.055350576,-0.0528726,-0.078608446,-0.03841929,0.8795596,0.9360359,-1.0278286,-1.1997219,-0.9053459,-0.8384087,-0.315374,-0.32607585,0.89536065,0.8846699,0.8147329,0.8233967,0.72208285,0.74341613,0.44534174,0.4947713,0.5798365,0.5610527,0.6918066,0.6554497
2,2,2,2,8,8,-0.0366017,-0.08884494,-0.07825675,-0.058117732,-1.0035608,-1.1643296,0.17967805,0.12603725,0.20545988,0.12041646,0.8945618,0.83239114,0.896126,0.88584286,0.894785,0.88249445,0.7223061,0.74341613,0.4437998,0.43443918,0.44649735,0.43723607,0.6915735,0.6554497
0,0,1,1,6,6,0.05144749,0.05005028,0.0013735666,-0.004579112,1.0179946,1.3542634,-0.58392286,-0.46268702,-0.5752528,-0.642192,0.0930624,0.055604234,0.896126,0.8867507,0.894785,0.91592324,0.7223061,0.74341613,0.4437998,0.49649143,0.44649735,0.43777955,0.6915735,0.6554497
0,0,0,0,6,6,0.043116532,0.033336543,-0.020937806,-0.026576474,-0.966485,-0.82799774,-0.53577095,-0.5247927,-0.4812109,-0.41882753,0.020694967,0.0199693,0.896126,0.8240504,0.85699487,0.82196116,0.7223061,0.74341613,0.4437998,0.6143913,0.51532495,0.59003544,0.6915735,0.6554497
0,0,1,1,6,6,0.05684633,0.04653421,-0.009675868,-0.034558475,-0.8807276,-0.85584664,-0.37908652,-0.3910963,-0.47628847,-0.49226135,0.16772896,0.10622311,0.8960304,0.9154085,0.89468884,0.912518,0.72215724,0.74341613,0.4439926,0.43725425,0.44668987,0.37863737,0.6917289,0.6554497
0,0,0,0,6,6,-0.03960914,-0.051051065,-0.6040784,-0.45806998,-1.0147315,-0.6839287,-0.18055315,-0.18132937,-0.21447827,-0.20834728,0.32384318,0.3435496,0.896126,0.8837582,0.89622146,0.88252735,0.7223061,0.74341613,0.4437998,0.49378806,0.44360694,0.4332584,0.6915735,0.6554497
0,0,0,0,6,6,0.010986618,-0.018626116,0.0096621,-0.003832981,-1.0476322,-1.0017339,-0.39517355,-0.38467956,-0.47765815,-0.46377236,0.14965092,0.132658,0.8960304,0.9463025,0.896126,0.88584286,0.72215724,0.74341613,0.4439926,0.3761288,0.4437998,0.43443918,0.6917289,0.6554497
0,0,1,1,6,6,0.041627586,0.029935643,-0.016985964,-0.039018527,-1.0560935,-1.2266082,-1.0353423,-1.0125054,-0.8944048,-0.76282775,-0.34854287,-0.27940935,0.89536065,0.88320065,0.9122426,0.900572,0.72208285,0.74341613,0.44534174,0.43605715,0.40965042,0.4720834,0.6918066,0.6554497
0,0,0,0,6,6,-0.038033437,-0.03463036,-0.012672741,0.0041983128,-0.8162049,-0.7903221,-0.3898496,-0.35356474,-0.1796741,-0.17695849,0.2611277,0.37777728,0.896126,0.834955,0.897696,0.85411155,0.7223061,0.74341613,0.4437998,0.5357154,0.44061536,0.5534818,0.6915735,0.6554497
0,0,0,0,6,6,0.021515535,0.015105456,0.0084246155,0.01308924,0.9240785,0.84425706,-0.24828136,-0.24107887,-0.18934122,-0.18118675,0.41499785,0.44216067,0.896126,0.8336099,0.8765657,0.85966575,0.7223061,0.74341613,0.4437998,0.4753791,0.4812822,0.47188547,0.6915735,0.6554497
0,0,0,0,6,6,-0.030537961,-0.03527774,0.04150338,0.03778322,0.8293467,0.76103014,-0.606096,-0.63771605,-0.30405322,-0.27184713,0.01036257,0.026937619,0.896126,0.94645846,0.95461494,1.0009248,0.7223061,0.74341613,0.4437998,0.3758882,0.2978428,0.31371805,0.6915735,0.6554497
3,3,3,3,9,9,0.03893376,0.03896758,-0.21502575,-0.18325676,0.8686925,0.91751593,-0.009747999,0.011270866,-0.1515553,-0.14278609,0.57327306,0.43500113,0.896126,0.94645846,0.89622146,0.88252735,0.7223061,0.74341613,0.4437998,0.3758882,0.44360694,0.4332584,0.6915735,0.6554497
0,0,1,1,6,6,0.028975204,0.02358134,-0.6471979,-0.49132663,0.97323763,1.0254202,-0.41084415,-0.38977385,-0.3735991,-0.37550914,0.1828287,0.13979845,0.8960304,0.8074198,0.896126,0.8850493,0.72215724,0.74341613,0.4439926,0.5979333,0.4437998,0.49653882,0.6917289,0.6554497
0,0,0,0,6,6,-0.03418391,-0.046959415,-0.019750703,-0.019143708,-0.84765506,-0.9588296,-0.9539769,-1.0402964,-0.9630606,-0.7962783,-0.34428146,-0.33655524,0.89536065,0.9149076,0.8147329,0.8233967,0.72208285,0.74341613,0.44534174,0.4369227,0.5798365,0.5610527,0.6918066,0.6554497
0,0,0,0,6,6,0.113374844,0.09985473,0.6136504,0.647884,0.86293876,0.8015921,-0.4022428,-0.44564277,-0.7834206,-0.6490421,0.24762927,0.279198,0.896126,0.8824131,0.8378101,0.8027882,0.7223061,0.74341613,0.4437998,0.43345177,0.54596174,0.57427305,0.6915735,0.6554497
0,0,0,0,6,6,-0.0375884,-0.04834126,0.002546472,-0.014512651,0.870903,0.8090802,-0.92152995,-0.8885227,-0.89387345,-0.83803046,-0.27702317,-0.27917054,0.896126,0.8671693,0.894785,0.83570766,0.7223061,0.74341613,0.4437998,0.47728282,0.44649735,0.5370992,0.6915735,0.6554497
0,0,1,1,6,6,-0.03773264,0.0016885251,0.2032858,0.20379588,-0.84509254,-0.73883057,-0.6295735,-0.5030621,-0.5873745,-0.5961211,0.061156943,0.0854675,0.896126,0.8867507,0.85865366,0.88766927,0.7223061,0.74341613,0.4437998,0.49649143,0.5125562,0.46543252,0.6915735,0.6554497
0,0,0,0,6,6,0.0032079595,-0.015093982,-0.5738648,-0.49571508,-0.83368087,-0.9532692,-0.97393996,-1.0103241,-0.7967795,-0.96671164,-0.3395824,-0.37477994,0.896126,0.91767395,0.95461494,0.93226385,0.7223061,0.74341613,0.4437998,0.43530816,0.2978428,0.35942993,0.6915735,0.6554497
0,0,0,0,6,6,-0.045041062,-0.041585624,-0.6050413,-0.52348816,0.957161,0.6219498,-0.52357656,-0.48462278,-0.607657,-0.57537335,0.08268718,0.018500566,0.896126,0.94645846,0.8378101,0.8452446,0.7223061,0.74341613,0.4437998,0.3758882,0.54596174,0.5353975,0.6915735,0.6554497
0,0,0,0,6,6,-0.006809242,-0.06377362,0.018459158,0.0014787614,1.0295603,0.94539684,-0.9477622,-0.91813946,-1.0381075,-1.2057166,-0.32810786,-0.34603113,0.896126,0.8833209,0.897696,0.9181634,0.7223061,0.74341613,0.4437998,0.49550402,0.44061536,0.43212822,0.6915735,0.6554497
4,4,4,4,1,1,-0.06628448,-0.12794463,0.057681844,0.051086474,0.88857496,0.6938877,0.08053062,0.03274645,-0.26874644,-0.31242836,0.7939119,0.66360915,0.89536065,0.8646503,0.87728965,0.8663459,0.72208285,0.74341613,0.44534174,0.47757936,0.47996134,0.5184431,0.6918066,0.6554497
2,2,2,2,8,8,-0.049362928,-0.05454044,-0.020412844,-0.029003665,0.9850574,1.0455621,-0.05275116,-0.07540947,0.24892117,0.24675424,0.6400507,0.691115,0.89536065,0.88251626,0.894015,0.83652025,0.72208285,0.74341613,0.44534174,0.49658567,0.44803697,0.5404447,0.6918066,0.6554497
0,0,0,0,6,6,0.04424588,0.029839054,0.72948647,0.6764645,0.91899866,0.7145569,0.021446532,0.0043145716,0.16602296,0.2025664,0.60708255,0.5428113,0.89536065,0.94520986,0.8969362,0.9153457,0.72208285,0.74341613,0.44534174,0.37781358,0.44216004,0.4326815,0.6918066,0.6554497
0,0,0,0,6,6,0.03636259,0.05128161,0.08250713,0.06823316,0.977445,1.0302131,-1.0117601,-0.957455,-0.99692297,-0.96898365,-0.2876932,-0.28455436,0.896126,0.85283494,0.92709875,0.95814,0.7223061,0.74341613,0.4437998,0.5549714,0.37481716,0.3679781,0.6915735,0.6554497
0,0,1,1,6,6,-0.046136763,-0.07081036,-0.60758424,-0.7256729,0.8719659,0.8077462,-0.9899551,-1.0212473,-1.0073156,-0.89331937,-0.5185415,-0.5271595,0.8960304,0.9463025,0.8976012,0.9196057,0.72215724,0.74341613,0.4439926,0.3761288,0.44080853,0.43257785,0.6917289,0.6554497
0,0,0,0,6,6,0.07011935,0.06636041,0.031670403,0.043619826,-0.8279721,-1.0456843,-0.6228501,-0.54614216,-0.5847057,-0.63302743,-0.00872785,-0.010377184,0.896126,0.91767395,0.89622146,0.89778024,0.7223061,0.74341613,0.4437998,0.43530816,0.44360694,0.4176016,0.6915735,0.6554497
2,2,3,3,8,8,-0.06733728,-0.0596817,0.3857253,0.40274602,-0.8924381,-0.87052083,0.03787507,0.026440397,0.52114,0.50934994,0.74699336,0.6262313,0.896126,0.77390206,0.8378101,0.82023007,0.7223061,0.74341613,0.4437998,0.5959824,0.54596174,0.5402501,0.6915735,0.6554497
2,2,2,2,8,8,0.0034208815,0.01052469,-0.013473886,-0.059985444,1.0058645,0.7964379,-0.015039749,0.009304926,0.043501418,0.06894408,0.6677958,0.64042866,0.896126,0.8671693,0.85699487,0.88516253,0.7223061,0.74341613,0.4437998,0.47728282,0.51532495,0.4692036,0.6915735,0.6554497
0,0,0,0,6,6,-0.020573646,-0.017892279,0.013813304,0.010422811,0.8842007,0.7046593,-0.57831305,-0.55414647,-0.62131506,-0.7082844,0.0145617565,-0.012182258,0.8960304,0.8975302,0.8976012,0.8361281,0.72215724,0.74341613,0.4439926,0.4180295,0.44080853,0.5338318,0.6917289,0.6554497
0,0,0,0,6,6,0.03787321,0.017368637,-0.59185237,-0.2736677,-0.9156199,-0.8727422,-0.29978913,-0.28161854,-0.28130424,-0.27711457,0.39345756,0.29065877,0.896126,0.9155352,0.897696,0.91973007,0.7223061,0.74341613,0.4437998,0.4370715,0.44061536,0.4324019,0.6915735,0.6554497
0,0,0,0,6,6,0.09802871,0.08718409,-0.0036632938,-0.018944763,0.92592984,0.84861654,-0.4574303,-0.44464695,-0.25590464,-0.2812062,0.22321016,0.11535022,0.896126,0.94645846,0.9283037,0.7820655,0.7223061,0.74341613,0.4437998,0.3758882,0.37182286,0.58005834,0.6915735,0.6554497
1,1,1,1,7,7,-0.06090164,-0.047039405,-0.06704644,-0.05818768,-1.0319822,-0.70488733,0.25262913,0.23007111,0.15430354,0.10686003,0.8531425,0.8090573,0.8960304,0.9463025,0.89468884,0.8369754,0.72215724,0.74341613,0.4439926,0.3761288,0.44668987,0.5397993,0.6917289,0.6554497
0,0,1,1,6,6,-0.09052099,-0.06460875,0.020339362,0.04215879,-0.9409018,-0.53271747,-0.96175677,-0.93521047,-0.98347133,-1.0174593,-0.3966822,-0.3596565,0.8960304,0.9154085,0.896126,0.85148984,0.72215724,0.74341613,0.4439926,0.43725425,0.4437998,0.4946351,0.6917289,0.6554497
0,0,0,0,6,6,0.07732555,0.058649037,0.09353781,0.08620695,-0.84298104,-0.7916674,-0.3270678,-0.31022888,-0.28980374,-0.24553479,0.35535404,0.37978268,0.89536065,0.8543676,0.8969362,0.94778293,0.72208285,0.74341613,0.44534174,0.5538804,0.44216004,0.37384468,0.6918066,0.6554497
0,0,0,0,6,6,0.07320773,0.0628064,0.04312117,0.017261654,0.8537531,0.90269905,-1.0377339,-0.99376935,-0.95314413,-0.87054974,-0.4278076,-0.46366066,0.896126,0.91597253,0.9116245,0.93571526,0.7223061,0.74341613,0.4437998,0.43535554,0.411024,0.4021412,0.6915735,0.6554497
0,0,0,0,6,6,0.007032851,-0.028370619,-0.01603314,-0.0032711774,1.0476503,0.9672496,-0.58507085,-0.51087445,-0.66729623,-0.62384737,-0.0037269003,-0.027040094,0.896126,0.9155352,0.897696,0.7727134,0.7223061,0.74341613,0.4437998,0.4370715,0.44061536,0.59497124,0.6915735,0.6554497
0,0,1,1,6,6,0.06246277,0.052334625,-0.6360901,-0.8184061,0.9709613,0.7540924,-0.4286924,-0.3879075,-0.4001354,-0.3910941,0.27143866,0.35221565,0.89536065,0.913503,0.8147329,0.8058683,0.72208285,0.74341613,0.44534174,0.37694803,0.5798365,0.5605742,0.6918066,0.6554497
0,0,0,0,6,6,-0.014302828,-0.014850974,0.017933212,0.015253536,-1.0083597,-1.3615041,-1.0128269,-1.010904,-0.99812424,-0.8954736,-0.44756606,-0.37724936,0.896126,0.85626477,0.89622146,0.91476786,0.7223061,0.74341613,0.4437998,0.55595875,0.44360694,0.3747783,0.6915735,0.6554497
0,0,1,1,6,6,0.010430023,-0.014284998,0.02339567,0.03022936,0.8368029,0.55183905,-1.059968,-0.95998573,-1.010964,-1.1105633,-0.43858552,-0.4360687,0.896126,0.91462743,0.89622146,0.8689646,0.7223061,0.74341613,0.4437998,0.37501925,0.44360694,0.4770857,0.6915735,0.6554497
0,0,0,0,6,6,-0.04323602,-0.05403261,0.40325224,0.38005257,-0.9457727,-0.90667564,-0.16841267,-0.16245148,-0.29133385,-0.31702322,0.4135538,0.35121828,0.8960304,0.80435765,0.8796031,0.8473595,0.72215724,0.74341613,0.4439926,0.537709,0.47570834,0.45308796,0.6917289,0.6554497
0,0,0,0,6,6,-0.060178395,-0.051931158,-0.26839402,-0.19235902,-0.99827,-0.9480886,-0.30452034,-0.28674686,-0.2132081,-0.16273776,0.4036611,0.55165905,0.896126,0.8833209,0.89622146,0.915662,0.7223061,0.74341613,0.4437998,0.49550402,0.44360694,0.43688878,0.6915735,0.6554497
0,0,0,0,6,6,-0.006864443,0.0042102784,-0.5310723,-0.6384031,-0.89469385,-0.95094866,-0.38922685,-0.3947968,-0.6585921,-0.58021,0.40264392,0.5566861,0.8960304,0.9463025,0.896126,0.8671693,0.72215724,0.74341613,0.4439926,0.3761288,0.4437998,0.47728282,0.6917289,0.6554497
