raw_actual_anchor_quality,anchor_quality_logits_recon,raw_actual_positive_quality,positive_quality_logits_recon,raw_actual_negative_quality,negative_quality_logits_recon,raw_actual_anchor_resonance,anchor_resonance_recon,raw_actual_positive_resonance,positive_resonance_recon,raw_actual_negative_resonance,negative_resonance_recon,raw_actual_anchor_tension,anchor_tension_recon,raw_actual_positive_tension,positive_tension_recon,raw_actual_negative_tension,negative_tension_recon,raw_actual_anchor_longevity_cos,anchor_longevity_cos_recon,raw_actual_positive_longevity_cos,positive_longevity_cos_recon,raw_actual_negative_longevity_cos,negative_longevity_cos_recon,raw_actual_anchor_longevity_sin,anchor_longevity_sin_recon,raw_actual_positive_longevity_sin,positive_longevity_sin_recon,raw_actual_negative_longevity_sin,negative_longevity_sin_recon
0,0,1,1,6,6,0.026660787,0.041725986,0.060624782,0.05588944,-0.91660386,-0.7808819,-0.17877626,-0.18767405,-0.17758112,-0.17406458,0.3727757,0.3154565,0.8960304,0.8853599,0.896126,0.88306165,0.72215724,0.74328893,0.4439926,0.434885,0.4437998,0.49543178,0.6917289,0.65546155
0,0,0,0,6,6,0.009641133,-0.005982004,-0.70079875,-0.77463794,-1.005216,-0.671978,-0.21116482,-0.2126689,-0.306543,-0.30026793,0.4648082,0.3615537,0.8960304,0.83595806,0.83592546,0.78173804,0.72215724,0.74328893,0.4439926,0.5386811,0.54884297,0.62268466,0.6917289,0.65546155
0,0,1,1,6,6,-0.059676673,-0.11483434,-0.07690449,-0.09849353,0.8864746,1.06551,-0.57880324,-0.54272234,-0.5909642,-0.4947666,0.014998383,0.059047624,0.89536065,0.88459325,0.8954565,0.86473995,0.72208285,0.74328893,0.44534174,0.4361236,0.44514906,0.4772555,0.6918066,0.65546155
0,0,1,1,6,6,-0.0211689,0.014672101,0.3202082,0.37484756,0.92031175,1.1093535,-0.6199666,-0.66335166,-0.5985006,-0.5205358,0.017392494,0.027882978,0.89536065,0.896528,0.87573594,0.86272186,0.72208285,0.74328893,0.44534174,0.4195794,0.4827904,0.4714026,0.6918066,0.65546155
0,0,0,0,6,6,0.055251695,0.047082394,-0.4377395,-0.37376267,0.95880294,1.1498368,-0.26319298,-0.26440114,0.069072835,0.04195729,0.32007456,0.29450133,0.8960304,0.8853599,0.896126,0.8347685,0.72215724,0.74328893,0.4439926,0.434885,0.4437998,0.47821277,0.6917289,0.65546155
1,1,1,1,7,7,-0.016197208,-0.014076844,-0.026807075,-0.049456686,0.9198012,0.98422194,0.06588286,0.07656053,-0.030399155,-0.03538777,0.64880323,0.5982498,0.8960304,0.8668847,0.896126,0.88221216,0.72215724,0.74328893,0.4439926,0.47756994,0.4437998,0.43343937,0.6917289,0.65546155
0,0,0,0,6,6,0.09164347,0.07018708,0.031658947,0.05179317,0.8711447,0.5795886,-0.90751517,-0.97393477,-0.7553734,-0.8101418,-0.29807675,-0.30119365,0.89536065,0.91297734,0.894015,0.9123612,0.72208285,0.74328893,0.44534174,0.43580812,0.44803697,0.44123536,0.6918066,0.65546155
0,0,0,0,6,6,0.06974279,0.0627426,0.051946245,0.04161729,0.9087689,0.84885883,-0.6664225,-0.68291795,-0.6059144,-0.687497,0.062450524,0.06369889,0.896126,0.8863188,0.89622146,0.8847196,0.7223061,0.74328893,0.4437998,0.49670053,0.44360694,0.49660414,0.6915735,0.65546155
0,0,0,0,6,6,0.09198508,0.083380856,-0.019054918,-0.040433496,-1.0007629,-1.0599966,-0.93780667,-0.9686153,-1.0161643,-0.84282184,-0.42422485,-0.38659343,0.89536065,0.8837838,0.95509434,1.0524312,0.72208285,0.74328893,0.44534174,0.49784687,0.2963018,0.20751914,0.6918066,0.65546155
0,0,0,0,6,6,-0.02421611,-0.047386706,-0.031101169,-0.027943179,-0.82731545,-0.6063098,-0.2526897,-0.24123868,-0.37995428,-0.34860536,0.3945985,0.41687676,0.8960304,0.9150317,0.8976012,0.88670623,0.72215724,0.74328893,0.4439926,0.43739137,0.44080853,0.49175906,0.6917289,0.65546155
0,0,0,0,6,6,0.009693858,-0.0152572915,-0.032515626,-0.096915275,-0.8438688,-0.9659139,-0.62220645,-0.60568076,-0.5631795,-0.56343013,0.08301113,0.05859396,0.896126,0.85463494,0.95461494,1.0514477,0.7223061,0.74328893,0.4437998,0.5532883,0.2978428,0.20912895,0.6915735,0.65546155
0,0,0,0,6,6,-0.043796968,-0.07005122,-0.32011166,-0.27982315,-0.85509044,-0.9706595,-1.0514276,-1.0294135,-0.95876336,-1.0242991,-0.32790065,-0.32750845,0.89536065,0.8536651,0.894015,0.8811747,0.72208285,0.74328893,0.44534174,0.5554922,0.44803697,0.43907416,0.6918066,0.65546155
0,0,0,0,6,6,-0.019916384,-0.017491013,-0.09195049,-0.10129662,0.83338386,0.88431966,-0.40116093,-0.3917212,-0.42325267,-0.43889776,0.20402892,0.1945475,0.89536065,0.8826182,0.92766225,0.9586985,0.72208285,0.74328893,0.44534174,0.49498367,0.37342033,0.3735064,0.6918066,0.65546155
0,0,0,0,6,6,-0.035379156,-0.061720923,0.00047933203,0.009610698,-0.935631,-0.98841953,-0.9308011,-0.998863,-0.6646696,-0.6771296,-0.3475105,-0.32982793,0.896126,0.88221216,0.92953867,1.0033916,0.7223061,0.74328893,0.4437998,0.43343937,0.36872467,0.28651497,0.6915735,0.65546155
0,0,1,1,6,6,0.048863996,0.045987003,-0.07267987,-0.04644826,0.8723713,0.9239856,-0.5018765,-0.5049143,-0.59382474,-0.55874634,0.012245641,0.03749147,0.896126,0.8516693,0.89622146,0.9152854,0.7223061,0.74328893,0.4437998,0.49297297,0.44360694,0.43702585,0.6915735,0.65546155
4,4,4,4,1,1,0.02123018,0.011900216,0.0119457245,0.024169855,1.0369241,0.9622098,0.14989251,0.123899594,0.09545167,0.010202877,0.6918132,0.74888086,0.896126,0.82397056,0.89622146,0.8059779,0.7223061,0.74328893,0.4437998,0.55541074,0.44360694,0.5376125,0.6915735,0.65546155
0,0,0,0,6,6,-0.022475928,-0.010488138,-0.24140926,-0.23860765,-1.0270516,-0.97202945,-0.6631979,-0.6416683,-0.54696816,-0.4672925,0.12403375,0.16301224,0.8960304,0.9141685,0.8796031,0.89600295,0.72215724,0.74328893,0.4439926,0.37545726,0.47570834,0.46534765,0.6917289,0.65546155
0,0,0,0,6,6,0.05124732,0.047692537,0.05843579,0.052245267,0.9577075,0.49802777,-0.5483979,-0.532949,-0.37611553,-0.40247124,0.0002665653,-0.0008787364,0.89536065,0.91297734,0.8969362,0.86665523,0.72208285,0.74328893,0.44534174,0.43580812,0.44216004,0.41522282,0.6918066,0.65546155
0,0,0,0,6,6,-0.04197035,-0.033440843,-0.38040638,-0.20568973,0.94142866,1.1350863,-0.29451892,-0.26114535,-0.35798725,-0.34510303,0.22405054,0.241577,0.89536065,0.9448645,0.836869,0.81644315,0.72208285,0.74328893,0.44534174,0.37796548,0.54740316,0.54413366,0.6918066,0.65546155
0,0,0,0,6,6,0.058347676,0.040579155,0.4758676,0.39388824,-0.92149365,-0.78391206,-0.5467964,-0.5768994,-0.7446852,-0.6887933,0.020454591,0.03575565,0.896126,0.77509433,0.89622146,0.8655318,0.7223061,0.74328893,0.4437998,0.6562849,0.44360694,0.47592396,0.6915735,0.65546155
0,0,0,0,6,6,-0.024087615,-0.012010112,-0.042842522,-0.08208993,-0.8790009,-1.0088773,-0.9943174,-1.0236949,-0.78008544,-0.7880548,-0.29037887,-0.27539033,0.896126,0.9172747,0.897696,0.88518655,0.7223061,0.74328893,0.4437998,0.4355315,0.44061536,0.43336707,0.6915735,0.65546155
1,1,1,1,7,7,0.013428598,0.016096108,-0.5499202,-0.47421613,-0.90485793,-0.86978805,-0.4318844,-0.37366095,-0.3558564,-0.29354158,0.18453911,0.15446636,0.89536065,0.9448645,0.92645216,0.9613299,0.72208285,0.74328893,0.44534174,0.37796548,0.37641254,0.2943678,0.6918066,0.65546155
0,0,1,1,6,6,0.13358442,0.11091295,-0.45288238,-0.28570506,-0.9005672,-0.6028713,-0.60532105,-0.61078167,-0.92741615,-0.8358425,0.028511168,0.0028741062,0.8960304,0.7742155,0.8976012,0.8851298,0.72215724,0.74328893,0.4439926,0.5943504,0.44080853,0.4914989,0.6917289,0.65546155
0,0,0,0,6,6,0.050574776,0.040784776,-0.19800478,-0.22819528,-0.9063508,-0.6897181,-0.42603168,-0.39674345,-0.41544145,-0.32822293,0.17387451,0.1012878,0.896126,0.83518153,0.894785,0.8066049,0.7223061,0.74328893,0.4437998,0.47657734,0.44649735,0.5987224,0.6915735,0.65546155
3,3,3,3,9,9,-0.01680727,-0.039973617,-0.023549253,-0.005422592,-0.8850705,-1.0078207,0.022118125,0.026413858,-0.4038736,-0.37447616,0.54960346,0.5368515,0.896126,0.91401756,0.897696,0.8868047,0.7223061,0.74328893,0.4437998,0.43426275,0.44061536,0.49163043,0.6915735,0.65546155
1,1,1,1,7,7,0.012032815,-0.012642309,-0.033355076,-0.026893362,0.9433386,0.86766255,0.037275925,0.03324175,-0.19596863,-0.1925728,0.6734462,0.7394818,0.896126,0.88221216,0.8378101,0.8085832,0.7223061,0.74328893,0.4437998,0.43343937,0.54596174,0.56934154,0.6915735,0.65546155
4,4,4,4,1,1,0.07978785,0.0716666,0.053128928,0.05647067,-0.84213555,-0.7175,0.0463591,0.025236264,-0.0054441756,0.017126918,0.615824,0.5855036,0.8960304,0.91543835,0.86024874,0.8255644,0.72215724,0.74328893,0.4439926,0.43576905,0.50987464,0.5387449,0.6917289,0.65546155
0,0,0,0,6,6,0.0066965567,0.014153667,0.07611579,0.060197927,0.88033146,0.8228384,-0.5774677,-0.6014885,-0.84364426,-0.8590313,0.07012378,0.043539032,0.89536065,0.8824625,0.87728965,0.9159733,0.72208285,0.74328893,0.44534174,0.4378512,0.47996134,0.42218643,0.6918066,0.65546155
0,0,0,0,6,6,-0.15511023,-0.12889537,0.06811391,0.06474455,0.8220482,0.54035056,-0.2397215,-0.25795454,-0.20178093,-0.21019572,0.30807436,0.30025473,0.89536065,0.86464083,0.9122426,0.9730227,0.72208285,0.74328893,0.44534174,0.47742206,0.40965042,0.33430457,0.6918066,0.65546155
0,0,0,0,6,6,0.0155507475,-0.004585162,-0.044353046,-0.0573349,0.767113,0.5176383,-0.60355294,-0.58575857,-0.6120325,-0.67452693,0.10792267,0.021255001,0.89536065,0.83757806,0.94272524,0.8926003,0.72208285,0.74328893,0.44534174,0.5377332,0.3335702,0.51752824,0.6918066,0.65546155
0,0,0,0,6,6,-0.11113697,-0.14056945,0.010656572,-0.020731896,-0.8939297,-0.94100535,-1.0077178,-1.0625491,-0.9543859,-0.7493069,-0.40477544,-0.33643714,0.8960304,0.8853599,0.89468884,0.85135126,0.72215724,0.74328893,0.4439926,0.434885,0.44668987,0.55632377,0.6917289,0.65546155
0,0,0,0,6,6,-0.099026285,-0.0069831163,0.2872799,0.31063926,0.96690017,1.166282,-0.17851232,-0.16701569,-0.23352413,-0.2513488,0.4624517,0.44603482,0.896126,0.8975298,0.81385857,0.7722547,0.7223061,0.74328893,0.4437998,0.41786712,0.581063,0.59996986,0.6915735,0.65546155
0,0,0,0,6,6,-0.0076915836,0.006460659,-0.025480932,-0.051915333,0.97717,0.63462055,-0.3247954,-0.33100158,-0.32222867,-0.3490257,0.27497464,0.23952165,0.89536065,0.8344883,0.8954565,0.91427004,0.72208285,0.74328893,0.44534174,0.47793478,0.44514906,0.4384884,0.6918066,0.65546155
0,0,0,0,6,6,0.081356265,0.081205316,-0.67286503,-0.37939698,-0.96755975,-1.0140517,-0.40902543,-0.3998123,-0.37702692,-0.32118234,0.27029806,0.26572517,0.896126,0.8863188,0.894785,0.8816505,0.7223061,0.74328893,0.4437998,0.49670053,0.44649735,0.49732643,0.6915735,0.65546155
0,0,1,1,6,6,0.046305045,0.039765716,0.010967395,-0.0010261759,0.8405548,0.78267896,-0.44238135,-0.48084626,-0.09559266,-0.092170395,0.283674,0.28412494,0.89536065,0.8661688,0.8969362,0.86738765,0.72208285,0.74328893,0.44534174,0.47875494,0.44216004,0.47771046,0.6918066,0.65546155
0,0,0,0,6,6,0.04395275,0.032103762,0.01912562,-0.005142659,-0.870337,-0.734298,-0.60773695,-0.6349131,-0.33847255,-0.3221828,0.11394181,0.114056975,0.89536065,0.86580646,0.894015,0.8947712,0.72208285,0.74328893,0.44534174,0.48028526,0.44803697,0.42257965,0.6918066,0.65546155
2,2,2,2,8,8,-0.094648995,-0.076554924,-0.11209093,-0.10161662,-0.86095613,-1.0728508,0.032079007,0.010122806,-0.05471924,-0.05542207,0.6757518,0.66878986,0.89536065,0.9448645,0.87728965,0.8602625,0.72208285,0.74328893,0.44534174,0.37796548,0.47996134,0.4705099,0.6918066,0.65546155
4,4,4,4,1,1,-0.030090563,0.0003335625,-0.34330443,-0.33478642,-0.89422923,-1.0355592,0.23177044,0.15188834,-0.08950524,-0.09184636,0.77841717,0.7476853,0.896126,0.8365931,0.897696,0.9161575,0.7223061,0.74328893,0.4437998,0.5355823,0.44061536,0.4310801,0.6915735,0.65546155
0,0,0,0,6,6,-0.06071249,-0.11552751,0.22772479,0.17832193,0.7797839,0.8311044,-0.38791263,-0.4110727,-0.44066453,-0.4898471,0.2529389,0.21003845,0.896126,0.9461145,0.8765657,0.79282266,0.7223061,0.74328893,0.4437998,0.37603953,0.4812822,0.5599653,0.6915735,0.65546155
0,0,0,0,6,6,-0.01289086,-0.025982603,-0.5243036,-0.34561694,-0.8679258,-1.0069709,-0.29585615,-0.30890322,-0.7033627,-0.5987272,0.31971806,0.3017349,0.89536065,0.834126,0.8954565,0.94502085,0.72208285,0.74328893,0.44534174,0.47946513,0.44514906,0.37772462,0.6918066,0.65546155
2,2,2,2,8,8,0.02138855,-0.01152052,-0.1879159,-0.2426529,0.9354348,1.1258465,0.025746029,0.058017373,0.08853776,0.09598115,0.7413282,0.5643995,0.896126,0.8347685,0.894785,0.85338986,0.7223061,0.74328893,0.4437998,0.47821277,0.44649735,0.4975446,0.6915735,0.65546155
0,0,0,0,6,6,-0.04863472,-0.057858393,-0.0015487949,-0.01379545,0.8500963,0.78959286,-0.66513085,-0.6016586,-0.9354135,-1.0587013,0.044443134,0.076842114,0.89536065,0.88591456,0.81285715,0.798415,0.72208285,0.74328893,0.44534174,0.49611926,0.58246315,0.5745522,0.6918066,0.65546155
0,0,1,1,6,6,-0.10521191,-0.1544165,-0.058045495,-0.086376876,-0.8577583,-0.73118186,-0.047860123,-0.04215409,0.26945263,0.16634807,0.60509294,0.52573884,0.896126,0.91430914,0.8781146,0.8941191,0.7223061,0.74328893,0.4437998,0.37521616,0.47845045,0.46796906,0.6915735,0.65546155
2,2,3,3,8,8,-0.028346896,-0.03818974,-0.2835647,-0.23728135,-0.86618227,-0.8290174,0.05937128,0.059156224,-0.47499508,-0.4210668,0.7067571,0.7107389,0.8960304,0.8368062,0.95358384,0.9128878,0.72215724,0.74328893,0.4439926,0.47668588,0.3011276,0.40500385,0.6917289,0.65546155
0,0,0,0,6,6,0.039210413,0.027304158,-0.016649302,-0.024492249,-0.92115134,-0.80241966,-0.3658906,-0.31554133,0.040766835,0.079159856,0.37731722,0.36322385,0.896126,0.8975298,0.897696,0.9161575,0.7223061,0.74328893,0.4437998,0.41786712,0.44061536,0.4310801,0.6915735,0.65546155
0,0,1,1,6,6,0.003439893,-0.023396999,0.08117071,0.06514969,0.9320878,0.98900914,0.059356205,0.066592306,0.28773,0.25724727,0.6775123,0.6551025,0.89536065,0.91414297,0.92890257,0.8800593,0.72208285,0.74328893,0.44534174,0.43867135,0.37032425,0.5219953,0.6918066,0.65546155
0,0,0,0,6,6,-0.05140027,-0.091613665,-0.016024923,-0.027717233,0.9264999,0.8584703,-0.49738207,-0.49823898,-0.53976446,-0.5418229,0.061197657,0.06943789,0.896126,0.88376623,0.894785,0.91219616,0.7223061,0.74328893,0.4437998,0.43474975,0.44649735,0.4369681,0.6915735,0.65546155
0,0,0,0,6,6,0.012694684,-0.000867337,0.082288645,0.061353896,-0.9379599,-1.0696169,-0.49951577,-0.46719816,-0.04995137,-0.050241493,0.02214577,-0.017241046,0.896126,0.8347685,0.955603,1.0013292,0.7223061,0.74328893,0.4437998,0.47821277,0.29465726,0.30885082,0.6915735,0.65546155
0,0,0,0,6,6,0.025416711,0.0015496761,-0.37281433,-0.41320375,-0.88332313,-0.9315839,-0.3539171,-0.3714532,-0.18886586,-0.1846769,0.4298412,0.3758559,0.89536065,0.91297734,0.92645216,0.88230264,0.72208285,0.74328893,0.44534174,0.43580812,0.37641254,0.44288775,0.6918066,0.65546155
0,0,0,0,6,6,0.008533712,0.035467237,-0.0048011867,-0.012453899,0.8238284,0.76580274,-0.26387027,-0.26251578,-0.26475117,-0.23907325,0.3949539,0.3794597,0.89536065,0.8855523,0.8954565,0.94502085,0.72208285,0.74328893,0.44534174,0.4976496,0.44514906,0.37772462,0.6918066,0.65546155
0,0,0,0,6,6,0.01846317,-0.018588416,-0.018431421,-0.029302835,-0.91156644,-0.60533655,-0.45456728,-0.42594257,-0.66256785,-0.58934176,0.2001853,0.18190968,0.896126,0.86543286,0.897696,0.8569734,0.7223061,0.74328893,0.4437998,0.47609037,0.44061536,0.55501807,0.6915735,0.65546155
0,0,0,0,6,6,0.14152849,0.15835167,0.013727567,-0.019495785,0.97072494,1.0401458,-0.5933761,-0.65245605,-0.556545,-0.49770805,0.0033994701,-0.0020475984,0.89536065,0.8342817,0.9541008,1.0503963,0.72208285,0.74328893,0.44534174,0.5365976,0.29948565,0.2108486,0.6918066,0.65546155
0,0,0,0,6,6,-0.058490735,-0.03790316,0.07226411,0.0778044,-0.8744868,-0.923509,-0.59655845,-0.4758316,-0.6179888,-0.5732484,0.064900026,0.06602958,0.89536065,0.8202162,0.8954565,0.94502085,0.72208285,0.74328893,0.44534174,0.55486935,0.44514906,0.37772462,0.6918066,0.65546155
1,1,1,1,7,7,-0.02189168,-0.008977354,-0.4266898,-0.37130418,0.903318,0.83942425,-0.98055464,-1.117708,-0.9957328,-0.9655037,-0.3176057,-0.30321097,0.8960304,0.94595826,0.9294593,0.96630484,0.72215724,0.74328893,0.4439926,0.37628022,0.36892468,0.2857865,0.6917289,0.65546155
1,1,2,2,7,7,0.06787373,0.048490107,-0.26753104,-0.26500744,-0.94966483,-0.99614024,-0.3191968,-0.31106368,-0.39720616,-0.41361338,0.28875422,0.25460854,0.8960304,0.94595826,0.89468884,0.8848801,0.72215724,0.74328893,0.4439926,0.37628022,0.44668987,0.49848118,0.6917289,0.65546155
0,0,0,0,6,6,-0.012147456,-0.041847885,-0.19604526,-0.16453186,-0.9304401,-0.90097666,-0.33259133,-0.33364144,-0.08267218,-0.06344915,0.29418907,0.2550183,0.896126,0.86543286,0.897696,0.8681522,0.7223061,0.74328893,0.4437998,0.47609037,0.44061536,0.47646403,0.6915735,0.65546155
1,1,1,1,7,7,-0.005100747,-0.029282913,-0.30256018,-0.113011986,0.8227013,0.8731353,-0.23642962,-0.21461707,-0.25673836,-0.22966838,0.36400095,0.35552368,0.896126,0.88335323,0.9421857,0.94271475,0.7223061,0.74328893,0.4437998,0.4363852,0.33509117,0.34177727,0.6915735,0.65546155
0,0,1,1,6,6,-0.018900862,-0.02571854,-0.05715668,-0.033952355,0.86278933,0.80987585,-0.12051873,-0.11595389,-0.13426988,-0.12379465,0.3617868,0.43707457,0.8960304,0.8974046,0.8976012,0.88461834,0.72215724,0.74328893,0.4439926,0.4180811,0.44080853,0.4933385,0.6917289,0.65546155
0,0,0,0,6,6,0.020849098,0.042877525,-0.0010001528,-0.011888862,-0.9855657,-1.0329401,-0.2241328,-0.22354597,-0.27137238,-0.29790804,0.38972452,0.30031756,0.89536065,0.9162738,0.8954565,0.85432065,0.72208285,0.74328893,0.44534174,0.43694374,0.44514906,0.4951669,0.6918066,0.65546155
0,0,1,1,6,6,-0.08029643,-0.04752025,0.4289961,0.4542938,-0.9139003,-0.42657045,-1.0129718,-0.83845544,-1.0196407,-1.1263775,-0.2698535,-0.25654012,0.896126,0.8657244,0.897696,0.88570446,0.7223061,0.74328893,0.4437998,0.41704375,0.44061536,0.43151432,0.6915735,0.65546155
2,2,3,3,8,8,0.04750747,0.05562395,0.34848878,0.37049893,0.9391562,0.99415874,0.05029343,0.040732563,0.032912757,0.008732341,0.6898799,0.5962703,0.896126,0.88221216,0.8797054,0.9197708,0.7223061,0.74328893,0.4437998,0.43343937,0.47551906,0.4164052,0.6915735,0.65546155
0,0,0,0,6,6,-0.007882015,-0.043853253,0.37090075,0.31686115,-0.8175037,-1.093028,-0.58254164,-0.5138004,-0.5690756,-0.44589013,0.073579885,0.09376353,0.896126,0.9461145,0.894785,0.8853006,0.7223061,0.74328893,0.4437998,0.37603953,0.44649735,0.4969107,0.6915735,0.65546155
0,0,1,1,6,6,-0.023038175,-0.04818675,-0.13738763,-0.071033105,0.95661485,0.8906596,-0.55505455,-0.65622556,-0.5523413,-0.47388846,0.07273175,0.10942237,0.896126,0.91401756,0.897696,0.88570446,0.7223061,0.74328893,0.4437998,0.43426275,0.44061536,0.43151432,0.6915735,0.65546155
0,0,0,0,6,6,0.02891201,0.01952964,0.075696364,0.06525775,0.8453073,1.0162472,-1.0210689,-0.9620091,-0.54447144,-0.55921245,-0.41874355,-0.40121195,0.896126,0.9172747,0.8157298,0.8058873,0.7223061,0.74328893,0.4437998,0.4355315,0.5784331,0.5957711,0.6915735,0.65546155
0,0,0,0,6,6,-0.01720192,-0.014095068,-0.19230449,-0.22427359,-0.84677416,-0.88241744,-0.99484974,-0.9467933,-0.98679316,-0.96283805,-0.42129993,-0.41891158,0.8960304,0.8047355,0.8976012,0.91602796,0.72215724,0.74328893,0.4439926,0.53486156,0.44080853,0.43127286,0.6917289,0.65546155
0,0,0,0,6,6,-0.08143608,-0.089635536,-0.05767301,-0.032934546,-0.9807596,-1.225919,-0.9827641,-1.069384,-0.988482,-1.0820632,-0.38021588,-0.35432595,0.8960304,0.852441,0.83592546,0.8321054,0.72215724,0.74328893,0.4439926,0.55505586,0.54884297,0.5155862,0.6917289,0.65546155
0,0,0,0,6,6,-0.045772105,-0.08399657,0.55575496,0.45475212,-0.8593693,-0.82120484,-0.46054208,-0.43751758,-0.37203693,-0.33292103,0.27150264,0.31455612,0.896126,0.9458314,0.897696,0.85576326,0.7223061,0.74319077,0.4437998,0.37612385,0.44061536,0.49395025,0.6915735,0.6554845
0,0,0,0,6,6,-0.05445889,-0.014431141,-0.4398087,-0.42753166,-0.89681596,-0.94383997,-0.1962717,-0.20242406,-0.21355653,-0.2215332,0.39809546,0.2245157,0.896126,0.8828945,0.8396264,0.8586362,0.7223061,0.74319077,0.4437998,0.49534106,0.54316443,0.50815094,0.6915735,0.6554845
0,0,0,0,6,6,0.0206354,0.040678732,0.08865628,0.075691104,-0.98471075,-0.9436249,-0.6277572,-0.62160134,-0.46907556,-0.46343562,0.07121818,0.095159054,0.89536065,0.8517154,0.894015,0.91096824,0.72208285,0.74319077,0.44534174,0.5556339,0.44803697,0.43843782,0.6918066,0.6554845
2,2,3,3,8,8,0.027740054,0.028643936,0.040533144,0.06089896,0.8252882,0.88663775,0.115954295,0.13566756,0.4414534,0.20822304,0.7664262,0.5001761,0.896126,0.8832739,0.894785,0.91526914,0.7223061,0.74319077,0.4437998,0.49375367,0.44649735,0.43804216,0.6915735,0.6554845
0,0,0,0,6,6,-0.034413863,-0.05635009,-0.058083795,-0.09579841,0.8490661,0.56847405,-0.16304696,-0.17183453,-0.28219798,-0.27795464,0.35752293,0.3034957,0.896126,0.9141905,0.8157298,0.8123821,0.7223061,0.74319077,0.4437998,0.37530795,0.5784331,0.5805346,0.6915735,0.6554845
0,0,0,0,6,6,-0.017679822,-0.050121315,0.03830942,0.01870311,0.88562083,0.8355851,-1.0478244,-0.94395787,-0.5653054,-0.61109763,-0.36560264,-0.3390283,0.896126,0.8025585,0.85699487,0.84603846,0.7223061,0.74319077,0.4437998,0.5364698,0.51532495,0.5463544,0.6915735,0.6554845
0,0,0,0,6,6,-0.017800976,-0.0372693,-0.06688065,-0.088683076,-0.88907194,-0.76376724,-0.3196267,-0.3224799,-0.34689045,-0.35570252,0.24558218,0.27105993,0.89536065,0.89613503,0.8954565,0.91434157,0.72208285,0.74319077,0.44534174,0.41978067,0.44514906,0.43706432,0.6918066,0.6554845
0,0,0,0,6,6,-0.040833738,-0.03385178,-0.04091234,-0.061084725,-0.9068071,-0.776843,-0.303352,-0.32379505,-0.2402321,-0.23899296,0.37402198,0.27879602,0.89536065,0.8812755,0.8577701,0.82487434,0.72208285,0.74319077,0.44534174,0.43491745,0.51403356,0.58519757,0.6918066,0.6554845
0,0,0,0,6,6,-0.022376394,-0.024430476,0.45129097,0.4317323,0.8518139,0.80276674,-0.6566043,-0.55059725,-0.7285853,-0.65221757,0.111242115,0.13438842,0.896126,0.9458314,0.9116245,0.9716735,0.7223061,0.74319077,0.4437998,0.37612385,0.411024,0.3360362,0.6915735,0.6554845
0,0,1,1,6,6,0.042671833,0.02951786,-0.15653963,-0.10705107,-1.0863708,-1.3452295,-0.40020323,-0.4383058,-0.045602534,-0.019820802,0.27913088,0.26766175,0.896126,0.9148946,0.85865366,0.86968535,0.7223061,0.74319077,0.4437998,0.43727997,0.5125562,0.5014293,0.6915735,0.6554845
0,0,0,0,6,6,0.049772494,0.0381613,-0.3579286,-0.3460937,0.9389652,0.74645644,-0.43061852,-0.45050395,-0.37408018,-0.41450596,0.23523428,0.27875125,0.8960304,0.88527083,0.8764621,0.914408,0.72215724,0.74319077,0.4439926,0.43493068,0.4814708,0.42424035,0.6917289,0.6554845
0,0,0,0,6,6,0.045100834,0.047912292,0.13377559,0.1289009,0.9196856,0.6127915,-0.42016843,-0.4331125,-0.88084185,-0.9689452,0.21018915,0.18009573,0.89536065,0.8056837,0.81285715,0.7918628,0.72208285,0.74319077,0.44534174,0.53711104,0.58246315,0.6192142,0.6918066,0.6554845
0,0,1,1,6,6,-0.11223033,-0.11643504,-0.36466724,-0.302442,0.84125924,0.7825023,-1.0490751,-1.0966055,-1.1222568,-1.3049521,-0.3508768,-0.40773442,0.896126,0.91702116,0.8157298,0.78698975,0.7223061,0.74319077,0.4437998,0.43556976,0.5784331,0.6053233,0.6915735,0.6554845
0,0,0,0,6,6,0.04162042,0.018221766,-0.08427869,-0.069188945,-0.9299069,-0.9767075,-0.2441293,-0.2722667,-0.4667907,-0.4234856,0.3835538,0.37574902,0.89536065,0.8646188,0.9136038,0.86902463,0.72208285,0.74319077,0.44534174,0.418968,0.4066056,0.4684497,0.6918066,0.6554845
0,0,0,0,6,6,0.04618826,0.023738936,-0.6791407,-0.79246634,0.93878144,0.62663895,-0.329206,-0.34288257,-0.45694917,-0.45305747,0.29187238,0.3431286,0.896126,0.8832739,0.9432981,0.8737716,0.7223061,0.74319077,0.4437998,0.49375367,0.33194688,0.47829545,0.6915735,0.6554845
0,0,0,0,6,6,-0.04685473,-0.055606,-0.12375165,-0.060346834,-0.9078959,-1.2140503,-0.1880293,-0.20149437,-0.2244462,-0.25876507,0.41690776,0.40791506,0.896126,0.8828945,0.89622146,0.94598746,0.7223061,0.74319077,0.4437998,0.49534106,0.44360694,0.37588322,0.6915735,0.6554845
2,2,3,3,8,8,-0.06675958,-0.040909685,0.10185568,0.099152975,-0.9066209,-1.0395844,0.027850203,0.08171664,-0.34727475,-0.31013557,0.58680207,0.56637293,0.896126,0.85552686,0.894785,0.91222143,0.7223061,0.74319077,0.4437998,0.5562947,0.44649735,0.37868506,0.6915735,0.6554845
